


## 20I (Alpha, V1)
	first_seq	num_seqs	last_seq
Costa Rica	2021-02-22	713	2022-02-03
Republic of the Congo	2021-02-25	161	2021-12-30
Somalia	2021-02-28	6	2021-03-05
Paraguay	2021-02-28	24	2022-02-02
Venezuela	2021-02-28	38	2022-02-01
Kazakhstan	2021-03-02	191	2021-12-28
Sudan	2021-03-04	25	2021-12-26
Mongolia	2021-03-08	389	2021-12-02
Guatemala	2021-03-11	123	2022-01-21
Grenada	2021-03-12	3	2021-06-24
Bahamas	2021-03-18	59	2021-08-07
Armenia	2021-03-18	31	2022-01-11
Mali	2021-03-20	32	2021-12-23
Afghanistan	2021-03-21	53	2021-05-29
Malta	2021-03-25	279	2022-02-08
Panama	2021-03-25	32	2021-12-13
Guyana	2021-03-31	1	2021-03-31
Kyrgyzstan	2021-04-03	8	2021-07-08
Liberia	2021-04-04	4	2021-05-20
Algeria	2021-04-12	16	2021-12-10
Nepal	2021-04-14	3	2022-01-12
Honduras	2021-04-23	24	2022-01-04
Papua New Guinea	2021-04-30	2	2021-05-02
Nicaragua	2021-05-01	3	2021-08-21
El Salvador	2021-05-02	72	2022-01-23
Seychelles	2021-05-15	13	2021-09-21
Haiti	2021-05-19	1	2021-05-19
Burundi	2021-05-27	1	2021-05-27
Eswatini	2021-06-02	148	2021-12-20
Andorra	2021-06-07	42	2022-02-01
Uzbekistan	2021-06-25	5	2021-06-25
Botswana	2021-11-11	36	2021-12-08
Zimbabwe	2021-11-26	191	2021-12-15
Myanmar	2021-11-30	3	2022-01-04
Namibia	2021-12-02	159	2021-12-28
Saint Martin	2021-12-14	166	2022-01-31
Brunei	2021-12-16	64	2022-01-10
Saint Vincent and the Grenadines	2021-12-18	48	2022-01-04
Tanzania	2021-12-18	2	2021-12-18
Saint Kitts and Nevis	2021-12-19	10	2022-01-04
Syria	2022-01-05	22	2022-02-02


## S:Q677
	first_seq	num_seqs	last_seq
China	2019-10-22	3	2020-06-03
Lebanon	2020-01-10	13	2021-07-09
USA	2020-03-03	29814	2022-02-14
Brazil	2020-03-09	2721	2022-02-08
Sweden	2020-03-20	904	2022-02-08
Spain	2020-03-20	1484	2022-01-31
Australia	2020-03-20	95	2021-12-20
United Kingdom	2020-03-26	9465	2022-02-16
Germany	2020-03-27	5477	2022-02-08
Mexico	2020-03-28	298	2022-01-13
Canada	2020-04-01	2533	2022-01-26
India	2020-04-06	1957	2022-01-14
Indonesia	2020-04-09	127	2022-02-02
Romania	2020-04-11	61	2022-01-13
Madagascar	2020-04-13	15	2021-05-20
Japan	2020-04-17	820	2022-01-22
Italy	2020-04-21	2011	2022-01-31
Austria	2020-04-26	406	2021-12-31
Egypt	2020-04-26	448	2021-12-28
Qatar	2020-05-08	58	2021-12-01
Senegal	2020-05-08	1191	2021-10-25
Guinea-Bissau	2020-05-13	2	2021-01-29
Kenya	2020-05-17	76	2021-12-22
Bangladesh	2020-05-17	46	2021-12-10
South Africa	2020-05-28	180	2022-01-25
Malaysia	2020-05-29	61	2021-12-18
Guinea	2020-06-02	33	2021-07-16
South Korea	2020-06-08	25	2021-11-24
North Macedonia	2020-06-11	105	2021-04-26
Saudi Arabia	2020-06-13	9	2021-09-06
Belgium	2020-06-18	1315	2022-01-30
United Arab Emirates	2020-06-25	46	2021-02-07
Colombia	2020-06-26	62	2021-12-31
Hong Kong	2020-07-04	15	2021-10-07
Laos	2020-07-05	3	2020-07-10
Tunisia	2020-07-09	14	2021-11-24
Singapore	2020-07-27	44	2021-12-17
Iceland	2020-08-03	13	2021-08-22
Philippines	2020-08-05	132	2021-08-30
Dominican Republic	2020-08-08	10	2021-11-15
Pakistan	2020-08-10	17	2021-12-03
France	2020-08-13	5720	2022-02-10
Netherlands	2020-08-16	1021	2022-02-15
Denmark	2020-08-17	2366	2022-02-11
Russia	2020-08-18	66	2021-12-12
Chile	2020-08-21	261	2022-01-13
Peru	2020-08-21	272	2022-01-12
Switzerland	2020-08-25	1931	2022-02-05
New Zealand	2020-08-30	9	2021-08-31
Cyprus	2020-09-02	3	2020-12-29
Rwanda	2020-09-09	7	2021-01-30
Burkina Faso	2020-09-21	31	2021-04-23
Jordan	2020-10-08	22	2021-12-05
Oman	2020-10-12	8	2021-07-06
Uzbekistan	2020-10-14	3	2020-12-07
Argentina	2020-10-19	44	2021-12-30
Greece	2020-10-19	57	2021-12-19
Azerbaijan	2020-10-21	6	2020-12-12
Czech Republic	2020-10-23	122	2022-02-04
Uganda	2020-10-29	47	2021-11-29
Slovenia	2020-10-31	311	2022-01-11
Poland	2020-11-09	216	2022-01-31
Portugal	2020-11-12	180	2022-01-24
Luxembourg	2020-11-12	744	2022-02-02
Mozambique	2020-11-25	6	2021-09-25
Iran	2020-11-25	3	2021-02-01
Norway	2020-11-29	714	2022-01-11
Palestine	2020-11-29	6	2021-02-06
Uruguay	2020-12-02	305	2021-04-26
Nigeria	2020-12-03	465	2021-12-29
Lithuania	2020-12-03	205	2022-01-05
Angola	2020-12-07	19	2021-07-18
Israel	2020-12-07	367	2022-01-25
Côte d'Ivoire	2020-12-07	163	2021-11-30
Bolivia	2020-12-08	2	2021-02-20
Republic of the Congo	2020-12-10	39	2021-10-25
Niger	2020-12-17	30	2021-07-01
Bulgaria	2020-12-17	66	2021-12-06
Bosnia and Herzegovina	2020-12-17	9	2021-12-04
French Polynesia	2020-12-18	1	2020-12-18
Serbia	2020-12-18	8	2022-01-01
Panama	2020-12-20	2	2021-04-01
Zimbabwe	2020-12-21	1	2020-12-21
Timor-Leste	2020-12-23	5	2021-06-15
Ukraine	2020-12-29	5	2022-01-21
Mauritius	2021-01-04	5	2021-10-01
Ghana	2021-01-06	127	2021-11-02
Finland	2021-01-06	658	2022-01-29
Myanmar	2021-01-09	5	2021-01-09
Costa Rica	2021-01-10	19	2022-01-16
Guadeloupe	2021-01-11	25	2021-11-09
Guatemala	2021-01-11	6	2021-09-01
Bahamas	2021-01-18	5	2021-07-20
Turkey	2021-01-20	296	2021-12-30
Sint Maarten	2021-01-21	35	2021-02-17
Afghanistan	2021-01-21	6	2021-01-21
Ireland	2021-01-22	349	2022-01-17
South Sudan	2021-01-23	44	2021-05-26
Togo	2021-01-25	78	2021-07-31
Malawi	2021-01-26	4	2021-09-16
Cameroon	2021-01-27	52	2021-11-29
Gambia	2021-01-27	279	2021-10-20
Aruba	2021-01-28	7	2021-09-22
Benin	2021-01-30	238	2021-11-13
Thailand	2021-01-31	23	2021-12-24
Cabo Verde	2021-01-31	43	2021-09-02
Liechtenstein	2021-02-07	8	2021-12-27
Central African Republic	2021-02-12	2	2021-03-09
Libya	2021-02-17	40	2021-06-07
Curacao	2021-02-17	3	2021-12-14
Honduras	2021-02-17	4	2021-04-22
Paraguay	2021-02-20	13	2021-10-25
Morocco	2021-03-02	8	2021-11-18
Sri Lanka	2021-03-02	13	2021-12-22
Sudan	2021-03-04	23	2021-03-28
Estonia	2021-03-04	72	2022-01-20
Gabon	2021-03-08	77	2021-09-30
Liberia	2021-03-10	6	2021-05-29
Slovakia	2021-03-13	51	2022-01-08
Mali	2021-03-20	34	2021-08-30
Belarus	2021-03-22	2	2021-03-25
Papua New Guinea	2021-03-24	8	2021-10-23
Latvia	2021-03-25	45	2021-12-28
Djibouti	2021-03-26	11	2022-01-05
Malta	2021-04-01	14	2021-12-19
Ecuador	2021-04-10	22	2021-11-29
Bahrain	2021-04-10	8	2021-10-27
Nicaragua	2021-04-17	7	2021-06-09
Croatia	2021-04-21	382	2022-01-24
Belize	2021-04-29	1	2021-04-29
Georgia	2021-05-01	18	2021-12-18
Moldova	2021-05-04	1	2021-05-04
Democratic Republic of the Congo	2021-05-12	11	2021-11-02
Haiti	2021-05-20	1	2021-05-20
Venezuela	2021-05-23	1	2021-05-23
Kuwait	2021-05-30	8	2021-06-15
Botswana	2021-06-13	6	2021-09-27
Fiji	2021-06-17	2	2021-06-18
Nepal	2021-06-26	38	2021-11-08
Eswatini	2021-06-29	1	2021-06-29
Algeria	2021-07-08	3	2021-07-14
Trinidad and Tobago	2021-07-28	4	2021-11-14
Kosovo	2021-07-28	8	2021-11-20
Montenegro	2021-08-02	25	2021-12-12
Suriname	2021-08-05	2	2021-09-29
Ethiopia	2021-08-06	1	2021-08-06
Saint Lucia	2021-08-14	29	2021-12-06
Vietnam	2021-09-02	5	2021-12-22
Saint Vincent and the Grenadines	2021-09-13	1	2021-09-13
Cambodia	2021-10-01	10	2022-01-06
El Salvador	2021-11-14	1	2021-11-14
Hungary	2021-11-15	2	2021-11-16
Brunei	2021-11-22	44	2022-01-11
Syria	2021-12-01	1	2021-12-01
Saint Martin	2021-12-02	1	2021-12-02
Iraq	2022-01-02	2	2022-01-02


## S:Y453F
	first_seq	num_seqs	last_seq
Netherlands	2020-04-25	40	2020-08-08
China	2020-05-25	1	2020-05-25
Germany	2020-06-05	16	2022-01-17
Egypt	2020-06-07	5	2021-01-09
Denmark	2020-06-08	1597	2021-11-07
South Africa	2020-06-17	13	2021-10-18
Brazil	2020-06-18	1	2020-06-18
Switzerland	2020-07-07	4	2021-10-23
USA	2020-07-17	230	2022-02-08
South Korea	2020-08-08	2	2021-09-17
Russia	2020-08-11	3	2020-08-20
Belarus	2020-10-11	2	2020-10-21
Greece	2020-11-26	6	2020-12-14
India	2021-01-01	11	2022-02-04
Poland	2021-01-27	8	2021-12-15
United Kingdom	2021-03-11	19	2022-01-08
Canada	2021-03-12	8	2021-12-04
Latvia	2021-07-15	13	2021-10-13
Montenegro	2021-08-21	1	2021-08-21
France	2021-08-31	10	2022-01-27
Peru	2021-09-13	1	2021-09-13
Sweden	2021-09-13	5	2021-10-26
Mexico	2021-09-24	2	2021-11-24
Spain	2021-09-24	2	2021-11-06
Italy	2021-09-28	7	2021-11-15
Japan	2021-10-11	6	2021-12-04
Slovenia	2021-10-13	3	2021-12-21
Ireland	2021-10-19	12	2022-01-04
Israel	2021-10-22	6	2022-01-06
Jordan	2021-11-08	2	2021-12-06
Chad	2021-11-09	3	2021-11-12
Lithuania	2021-11-11	2	2021-11-11
Indonesia	2021-11-23	2	2022-01-21
Turkey	2021-12-30	1	2021-12-30
Czech Republic	2022-02-01	1	2022-02-01


## S:S477
	first_seq	num_seqs	last_seq
Lebanon	2020-01-10	8	2022-01-20
Morocco	2020-02-02	63	2022-01-20
Australia	2020-03-19	27391	2022-02-19
France	2020-03-24	40958	2022-02-21
Colombia	2020-03-25	1271	2022-02-02
Luxembourg	2020-03-26	4775	2022-02-06
USA	2020-03-28	469937	2022-02-19
Canada	2020-03-30	42107	2022-02-13
United Kingdom	2020-04-01	499229	2022-02-19
Madagascar	2020-04-01	9	2021-02-01
Japan	2020-04-04	13086	2022-02-15
Guinea	2020-04-10	23	2021-12-30
Senegal	2020-05-09	81	2021-08-23
Argentina	2020-05-09	1074	2022-02-07
Sweden	2020-05-29	8082	2022-02-15
Denmark	2020-06-01	88034	2022-02-18
Mexico	2020-06-03	5277	2022-02-13
Azerbaijan	2020-06-06	14	2022-01-10
Russia	2020-07-08	895	2022-01-25
Côte d'Ivoire	2020-07-17	9	2021-12-06
South Africa	2020-07-26	5470	2022-02-06
Belgium	2020-08-01	9625	2022-02-19
Brazil	2020-08-03	9163	2022-02-11
India	2020-08-03	12115	2022-02-14
Germany	2020-08-12	60087	2022-02-15
Indonesia	2020-08-13	5844	2022-02-14
Switzerland	2020-08-14	21421	2022-02-15
Iceland	2020-08-17	42	2021-05-07
Slovenia	2020-08-18	8876	2022-02-02
Austria	2020-08-19	3769	2022-02-11
South Korea	2020-08-23	2552	2022-01-26
Netherlands	2020-08-25	10875	2022-02-15
Cyprus	2020-08-27	2	2020-11-02
Hungary	2020-08-27	229	2022-01-14
Italy	2020-09-01	8345	2022-02-16
Singapore	2020-09-04	2191	2022-02-17
Spain	2020-09-09	12946	2022-02-16
Mozambique	2020-09-10	141	2022-01-20
Finland	2020-09-10	2438	2022-02-01
Slovakia	2020-09-10	1466	2022-02-16
Tunisia	2020-09-13	78	2021-12-31
Greece	2020-09-14	795	2022-02-05
Kenya	2020-09-17	347	2022-01-15
Norway	2020-09-17	6814	2022-02-18
Estonia	2020-09-17	718	2022-01-26
New Zealand	2020-09-27	1732	2022-02-16
Serbia	2020-09-29	51	2022-01-21
Ireland	2020-10-01	7798	2022-02-08
Czech Republic	2020-10-03	2085	2022-02-14
Thailand	2020-10-04	2958	2022-02-09
Hong Kong	2020-10-11	604	2022-02-10
Mauritius	2020-10-23	164	2022-01-31
Iran	2020-10-24	221	2022-02-06
Bermuda	2020-10-29	28	2021-12-14
Ghana	2020-11-01	96	2021-12-23
Bangladesh	2020-11-02	287	2022-01-31
Burkina Faso	2020-11-02	2	2021-01-22
Romania	2020-11-03	1561	2022-02-03
Belarus	2020-11-03	1	2020-11-03
Cambodia	2020-11-07	407	2022-02-12
Portugal	2020-11-08	3927	2022-02-08
Croatia	2020-11-12	6014	2022-02-04
Bulgaria	2020-11-16	361	2022-01-20
Cameroon	2020-11-17	52	2021-12-15
United Arab Emirates	2020-11-17	13	2021-02-03
Central African Republic	2020-11-24	22	2021-04-26
Philippines	2020-11-25	1018	2022-02-10
Cabo Verde	2020-11-25	5	2021-02-02
French Polynesia	2020-12-07	11	2021-01-14
Kosovo	2020-12-11	13	2021-12-29
Taiwan	2020-12-12	6	2021-12-24
Suriname	2020-12-13	21	2021-12-31
Peru	2020-12-14	1523	2022-02-14
Israel	2020-12-15	6911	2022-02-08
Malawi	2020-12-16	88	2021-12-30
Botswana	2020-12-18	1246	2022-01-22
Turkey	2020-12-20	5748	2022-02-14
Nigeria	2020-12-20	399	2021-12-31
Poland	2020-12-22	21732	2022-02-22
North Macedonia	2020-12-24	40	2022-02-06
Egypt	2020-12-25	23	2021-12-09
Qatar	2020-12-29	131	2022-01-22
Ukraine	2020-12-29	38	2022-01-31
Barbados	2020-12-30	1	2020-12-30
Maldives	2021-01-07	86	2022-01-27
Guadeloupe	2021-01-11	146	2022-02-07
Dominican Republic	2021-01-15	69	2022-02-02
Bosnia and Herzegovina	2021-01-15	91	2022-01-31
Montenegro	2021-01-18	21	2022-02-08
Djibouti	2021-01-20	215	2022-01-05
Albania	2021-01-21	1	2021-01-21
Algeria	2021-01-22	2	2021-03-17
Angola	2021-01-23	6	2021-11-25
Curacao	2021-01-27	240	2022-01-30
Aruba	2021-01-28	47	2022-01-08
Lithuania	2021-01-29	2652	2022-02-12
Benin	2021-02-01	5	2021-05-25
Pakistan	2021-02-01	57	2022-02-02
Equatorial Guinea	2021-02-06	1	2021-02-06
Monaco	2021-02-22	3	2021-12-14
Sint Maarten	2021-02-22	329	2022-01-31
Gabon	2021-03-07	5	2021-06-02
Ecuador	2021-03-09	400	2022-02-01
Latvia	2021-03-16	410	2022-01-13
Niger	2021-03-23	7	2021-07-01
Liberia	2021-03-31	1	2021-03-31
Panama	2021-04-04	3	2021-12-13
Guatemala	2021-04-04	104	2022-01-21
Chile	2021-05-10	1757	2022-02-10
Republic of the Congo	2021-05-14	127	2021-12-30
Jordan	2021-05-28	28	2022-01-12
Democratic Republic of the Congo	2021-06-01	94	2021-12-18
Liechtenstein	2021-08-10	81	2022-02-06
Nepal	2021-08-12	120	2022-01-23
Paraguay	2021-08-25	89	2022-02-02
Sri Lanka	2021-09-16	647	2022-02-16
Malaysia	2021-10-13	957	2022-02-06
Georgia	2021-10-15	564	2022-02-13
Bolivia	2021-10-28	2	2021-11-04
Bahrain	2021-11-06	1	2021-11-06
Moldova	2021-11-12	46	2022-01-25
Uganda	2021-11-15	17	2022-01-07
Trinidad and Tobago	2021-11-17	114	2022-01-24
Eswatini	2021-11-23	93	2021-12-20
Sierra Leone	2021-11-24	1	2021-11-24
Costa Rica	2021-11-24	588	2022-02-03
Zimbabwe	2021-11-26	218	2021-12-21
Myanmar	2021-11-30	5	2022-01-04
Zambia	2021-11-30	104	2022-01-31
Oman	2021-12-01	35	2022-01-03
Mongolia	2021-12-02	1	2021-12-02
Namibia	2021-12-03	72	2021-12-28
Rwanda	2021-12-09	82	2022-01-29
Jamaica	2021-12-09	61	2021-12-24
China	2021-12-09	10	2021-12-29
Saudi Arabia	2021-12-13	16	2021-12-21
Venezuela	2021-12-13	21	2022-02-01
Saint Martin	2021-12-14	168	2022-01-31
Andorra	2021-12-17	58	2022-02-01
Tanzania	2021-12-18	2	2021-12-18
Saint Vincent and the Grenadines	2021-12-18	39	2022-01-04
Saint Kitts and Nevis	2021-12-19	2	2021-12-20
Brunei	2021-12-19	144	2022-01-12
Bonaire	2021-12-19	253	2022-01-25
Vietnam	2021-12-21	32	2022-01-26
Iraq	2021-12-21	3	2022-01-21
Gambia	2021-12-22	64	2022-01-05
El Salvador	2021-12-22	64	2022-01-23
Honduras	2021-12-22	45	2022-01-04
Mali	2021-12-23	1	2021-12-23
Sudan	2021-12-26	1	2021-12-26
Antigua and Barbuda	2021-12-26	4	2021-12-26
Syria	2022-01-05	21	2022-02-02
Malta	2022-01-08	5	2022-01-08
Armenia	2022-01-11	5	2022-01-11


## DanishCluster
	first_seq	num_seqs	last_seq
China	2019-10-22	3	2020-07-28
New Zealand	2020-03-03	2	2021-11-30
Curacao	2020-03-10	1	2020-03-10
United Kingdom	2020-03-12	2159	2022-02-17
Australia	2020-03-23	28	2022-02-08
Spain	2020-03-25	155	2022-01-07
United Arab Emirates	2020-03-30	5	2021-02-03
USA	2020-04-14	3163	2022-02-09
Brazil	2020-04-20	211	2022-01-30
Mexico	2020-04-24	39	2022-01-26
Democratic Republic of the Congo	2020-04-30	5	2021-07-16
Japan	2020-05-18	1291	2022-01-11
Denmark	2020-06-08	1906	2022-02-17
South Korea	2020-06-22	14	2021-12-29
India	2020-06-26	129	2022-01-27
Bangladesh	2020-06-29	10	2021-11-03
Italy	2020-07-07	184	2022-02-13
Nigeria	2020-07-09	5	2021-09-02
Zambia	2020-07-17	2	2020-07-26
South Africa	2020-07-27	19	2021-10-29
Russia	2020-08-29	20	2022-01-11
Colombia	2020-09-02	11	2022-01-10
Peru	2020-09-14	31	2021-12-03
Romania	2020-09-16	21	2022-01-08
Germany	2020-09-22	390	2022-02-08
France	2020-10-09	199	2022-02-10
Finland	2020-10-09	15	2022-01-14
Switzerland	2020-10-14	104	2022-02-13
Slovenia	2020-10-17	29	2022-02-02
Belgium	2020-10-20	83	2022-02-08
Canada	2020-10-22	349	2022-01-27
Netherlands	2020-11-13	59	2022-01-17
Portugal	2020-11-13	135	2022-01-31
Thailand	2020-11-18	6	2021-12-13
Bolivia	2020-11-19	1	2020-11-19
Singapore	2020-11-27	7	2021-12-18
Indonesia	2020-12-03	12	2022-02-04
Republic of the Congo	2020-12-05	2	2020-12-09
Turkey	2020-12-07	76	2022-01-24
Pakistan	2020-12-10	4	2021-10-29
Luxembourg	2020-12-10	35	2022-01-28
Chile	2020-12-21	10	2021-11-11
Norway	2020-12-25	68	2022-02-06
Burkina Faso	2020-12-30	2	2021-01-11
Ghana	2021-01-07	4	2021-10-26
Israel	2021-01-07	189	2022-01-22
Czech Republic	2021-01-08	18	2022-01-28
Zimbabwe	2021-01-11	1	2021-01-11
Sweden	2021-01-17	40	2022-01-25
Mozambique	2021-01-19	2	2021-09-13
Cameroon	2021-01-27	1	2021-01-27
Angola	2021-02-13	3	2021-02-13
Ireland	2021-02-16	69	2022-01-18
Iraq	2021-02-22	2	2021-10-01
Greece	2021-02-24	5	2021-11-29
Croatia	2021-03-09	17	2022-02-03
Poland	2021-03-15	82	2022-02-22
Côte d'Ivoire	2021-03-18	1	2021-03-18
Estonia	2021-03-18	4	2021-05-06
Jamaica	2021-03-31	1	2021-03-31
Kenya	2021-03-31	17	2021-08-31
Slovakia	2021-04-01	7	2021-11-11
Timor-Leste	2021-04-06	4	2021-06-16
Qatar	2021-04-14	5	2021-09-04
Lithuania	2021-04-23	9	2021-12-29
Philippines	2021-04-27	16	2021-08-24
Ecuador	2021-05-04	12	2021-12-07
Latvia	2021-05-07	10	2021-11-26
Dominican Republic	2021-05-21	1	2021-05-21
Seychelles	2021-06-04	1	2021-06-04
Oman	2021-06-09	3	2021-06-09
Benin	2021-06-14	2	2021-07-16
Argentina	2021-06-24	8	2021-10-10
Kuwait	2021-07-01	4	2021-09-22
Georgia	2021-07-11	4	2022-01-31
Suriname	2021-07-12	1	2021-07-12
Cabo Verde	2021-07-17	1	2021-07-17
Botswana	2021-07-23	1	2021-07-23
Armenia	2021-07-31	1	2021-07-31
Austria	2021-08-13	4	2022-01-22
Kazakhstan	2021-08-17	1	2021-08-17
Nicaragua	2021-08-22	1	2021-08-22
Sri Lanka	2021-08-28	5	2021-12-21
Nepal	2021-09-28	1	2021-09-28
Bulgaria	2021-10-02	5	2021-12-06
Malaysia	2021-10-02	1	2021-10-02
Bahrain	2021-10-14	2	2021-10-30
Namibia	2021-12-16	1	2021-12-16
Vietnam	2021-12-30	1	2021-12-30


## S:L18
	first_seq	num_seqs	last_seq
China	2019-10-22	8	2021-07-12
Georgia	2020-02-24	40	2022-01-15
Iceland	2020-02-27	66	2021-08-14
United Kingdom	2020-02-27	60645	2022-02-15
India	2020-03-01	825	2022-01-24
Brazil	2020-03-01	48173	2022-02-05
Australia	2020-03-10	110	2022-02-05
USA	2020-03-12	40568	2022-02-13
New Zealand	2020-03-16	20	2022-01-26
Spain	2020-03-17	3310	2022-02-09
Luxembourg	2020-03-22	2163	2022-01-31
Switzerland	2020-03-24	982	2022-02-06
Guinea	2020-03-31	15	2021-04-27
Czech Republic	2020-04-01	212	2022-02-06
Canada	2020-04-03	17785	2022-01-28
Finland	2020-04-04	746	2021-12-18
Qatar	2020-04-05	14	2021-11-08
Ireland	2020-04-06	639	2022-01-16
Italy	2020-04-13	2830	2022-01-31
Madagascar	2020-04-14	280	2021-07-18
Cyprus	2020-04-17	40	2021-01-30
Belgium	2020-04-18	3082	2022-02-14
France	2020-04-20	5885	2022-02-14
Netherlands	2020-04-26	1604	2022-02-02
Peru	2020-05-19	2145	2022-01-10
Colombia	2020-05-19	688	2021-12-28
Argentina	2020-05-21	2900	2021-12-22
Singapore	2020-05-23	171	2022-02-07
Sweden	2020-05-24	2689	2022-01-25
Japan	2020-05-27	460	2022-01-11
Chile	2020-05-31	4305	2022-02-08
Mexico	2020-06-02	2951	2022-02-07
United Arab Emirates	2020-06-02	12	2021-04-27
Senegal	2020-06-14	292	2021-12-13
Turkey	2020-06-15	558	2022-01-27
Djibouti	2020-06-15	129	2021-05-07
Ecuador	2020-07-01	287	2021-11-17
Hong Kong	2020-07-01	84	2022-02-05
Laos	2020-07-05	5	2020-07-10
Niger	2020-07-10	26	2021-04-18
Bangladesh	2020-07-10	388	2021-12-26
South Africa	2020-07-25	2562	2022-01-16
South Korea	2020-08-02	65	2022-01-22
Denmark	2020-08-10	4070	2022-02-15
Russia	2020-08-12	73	2022-01-19
Germany	2020-08-14	7072	2022-02-09
Indonesia	2020-08-25	251	2022-02-03
Greece	2020-08-27	437	2021-12-23
Lebanon	2020-09-01	4	2021-01-12
Lithuania	2020-09-07	3317	2022-01-19
Latvia	2020-09-10	1202	2022-01-07
Côte d'Ivoire	2020-09-14	58	2021-12-06
Togo	2020-09-21	27	2021-03-09
Burkina Faso	2020-09-21	40	2021-12-07
Norway	2020-09-30	1472	2022-01-25
Kenya	2020-10-22	202	2021-11-15
Estonia	2020-10-28	250	2022-01-17
Slovenia	2020-10-31	137	2022-01-30
Austria	2020-11-02	216	2022-01-01
Portugal	2020-11-07	425	2022-01-09
Eswatini	2020-11-13	51	2021-10-13
Romania	2020-11-16	45	2022-01-31
Thailand	2020-11-16	101	2022-02-03
Serbia	2020-11-17	6	2022-01-01
Philippines	2020-11-21	123	2021-12-27
Mauritius	2020-11-24	6	2021-12-05
Malawi	2020-11-25	133	2021-09-09
Poland	2020-11-25	284	2022-02-12
Pakistan	2020-11-26	10	2021-08-26
Mozambique	2020-11-26	131	2021-07-15
Malaysia	2020-12-01	281	2022-02-01
Taiwan	2020-12-05	10	2021-07-07
Zimbabwe	2020-12-07	51	2021-07-11
Nigeria	2020-12-11	15	2021-12-31
Bulgaria	2020-12-11	82	2021-12-29
Angola	2020-12-11	44	2021-07-16
Iraq	2020-12-14	3	2021-02-20
Lesotho	2020-12-16	12	2021-01-18
Rwanda	2020-12-17	44	2021-07-07
Israel	2020-12-17	290	2022-01-22
Dominican Republic	2020-12-22	60	2021-10-15
Slovakia	2020-12-22	61	2022-01-26
Tunisia	2020-12-24	23	2021-10-17
Botswana	2020-12-24	45	2021-12-01
Zambia	2020-12-30	16	2021-12-21
Venezuela	2021-01-01	57	2022-01-17
Azerbaijan	2021-01-04	1	2021-01-04
Union of the Comoros	2021-01-05	6	2021-01-10
Guatemala	2021-01-05	52	2022-01-10
Ghana	2021-01-06	39	2021-11-21
Cabo Verde	2021-01-06	83	2021-08-28
North Macedonia	2021-01-12	8	2021-04-11
Equatorial Guinea	2021-01-12	33	2021-04-01
Croatia	2021-01-16	83	2022-01-27
Guyana	2021-01-18	4	2021-09-07
Guadeloupe	2021-01-19	4	2021-06-22
Brunei	2021-01-20	11	2021-12-21
Belize	2021-01-20	22	2021-08-09
Uruguay	2021-01-20	107	2021-04-14
Gambia	2021-01-21	26	2021-11-10
Cameroon	2021-01-21	8	2021-09-16
Paraguay	2021-01-25	292	2021-12-21
Guinea-Bissau	2021-01-29	2	2021-02-05
Benin	2021-01-31	20	2021-07-15
Oman	2021-02-05	6	2021-04-23
Seychelles	2021-02-05	22	2021-05-25
Bolivia	2021-02-07	73	2021-09-14
Honduras	2021-02-10	10	2021-08-30
Uganda	2021-02-10	15	2021-11-29
Costa Rica	2021-02-10	189	2021-10-31
Central African Republic	2021-02-11	3	2021-03-09
Bonaire	2021-02-13	2	2021-07-07
Aruba	2021-02-15	129	2021-12-14
Sri Lanka	2021-02-17	7	2021-12-30
Democratic Republic of the Congo	2021-02-21	9	2021-07-21
Monaco	2021-02-22	2	2021-08-25
Suriname	2021-02-22	378	2021-10-21
Ethiopia	2021-02-23	3	2021-08-09
Somalia	2021-02-28	4	2021-02-28
Jordan	2021-03-01	14	2021-09-26
Bosnia and Herzegovina	2021-03-07	3	2021-07-05
Sudan	2021-03-07	1	2021-03-07
Gabon	2021-03-08	2	2021-04-11
Panama	2021-03-11	27	2021-04-30
Namibia	2021-03-17	23	2021-06-17
Papua New Guinea	2021-03-23	2	2021-03-23
South Sudan	2021-03-31	2	2021-04-03
Liberia	2021-03-31	6	2021-05-20
Bahrain	2021-04-04	18	2021-11-10
Mali	2021-04-05	1	2021-04-05
Curacao	2021-04-15	17	2021-10-19
Trinidad and Tobago	2021-04-17	919	2021-11-24
Malta	2021-04-18	36	2022-01-05
Nicaragua	2021-04-20	47	2021-08-23
Antigua and Barbuda	2021-04-24	4	2021-12-17
El Salvador	2021-05-01	1	2021-05-01
Haiti	2021-05-15	56	2021-08-07
Nepal	2021-05-17	2	2021-12-03
Saudi Arabia	2021-05-20	9	2021-12-07
Barbados	2021-05-22	5	2021-08-01
Burundi	2021-05-27	5	2021-05-31
Cambodia	2021-05-31	2	2021-10-30
Timor-Leste	2021-06-14	1	2021-06-14
Kyrgyzstan	2021-07-07	2	2021-07-16
Andorra	2021-07-15	2	2021-07-19
Bahamas	2021-07-22	1	2021-07-22
Morocco	2021-07-22	2	2021-12-14
Sint Maarten	2021-07-22	2	2021-08-04
Montenegro	2021-07-27	3	2021-08-01
Saint Vincent and the Grenadines	2021-08-14	43	2021-12-17
Grenada	2021-08-19	1	2021-08-19
Vietnam	2021-09-19	6	2021-11-20
Republic of the Congo	2021-09-29	2	2021-10-29
Liechtenstein	2021-10-07	1	2021-10-07
Ukraine	2021-10-25	2	2021-10-31
Kosovo	2021-10-26	3	2021-11-24
